_id,employee_id,project_id,project_resource_id,is_active,allocation_percentage,reporting_manager,start_date,end_date,duhead_id,coehead_id
6220,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
6225,AFT00509,5,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6206,AFT00791,19,0,TRUE,100,AFT00117,00:00.0,00:00.0,AFT00640,AFT00640
5493,AFT00523,28,0,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00599,AFT00599
5452,AFT00484,45,5,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00640,AFT00640
5159,AFT00553,92,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4528,AFT00482,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
4389,AFT00289,3,1,TRUE,100,AFT00858,00:00.0,00:00.0,AFT00858,AFT00628
4465,AFT00408,34,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
5878,AFT00653,70,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00640
4497,AFT00456,9,1,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00628,AFT00599
5977,AFT00792,136,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
6197,AFT00814,24,-1,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
4852,AFT00682,27,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00640
4501,AFT00458,73,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
5468,AFT00736,98,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5487,AFTC0227,43,1,TRUE,100,AFTC0234,00:00.0,00:00.0,AFT00640,AFT00640
5455,AFT00464,92,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5335,AFT00606,103,0,TRUE,50,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4827,AFT00670,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5643,AFT00607,103,1,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00304
6963,AFT00916,172,1,TRUE,100,AFT00903,00:00.0,00:00.0,AFT00640,AFT00640
4380,AFT00234,19,1,TRUE,100,AFT00117,00:00.0,00:00.0,AFT00640,AFT00640
6905,AFT00734,136,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
4336,AFT00557,85,4,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
6195,AFTC0270,108,5,TRUE,100,AFT00801,00:00.0,00:00.0,AFT00001,AFT00001
6288,AFT00762,133,5,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
6906,AFT00801,23,3,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00599
5884,AFTC0259,93,5,TRUE,100,AFT00756,00:00.0,00:00.0,AFT00640,AFT00640
4521,AFT00473,33,1,TRUE,100,AFT00734,00:00.0,00:00.0,AFT00640,AFT00640
5456,AFT00636,70,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
6262,AFT00750,125,-1,TRUE,100,AFT00430,00:00.0,00:00.0,AFT00304,AFT00304
5750,AFT00580,32,1,TRUE,100,AFT00248,00:00.0,00:00.0,AFT00304,AFT00304
4660,AFT00602,44,1,TRUE,100,AFT00359,00:00.0,00:00.0,AFT00304,AFT00599
6287,AFT00408,133,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
6941,AFT00679,45,1,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
4367,AFT00207,44,1,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00640
6919,AFT00975,7,2,TRUE,100,AFT00526,00:00.0,00:00.0,AFT00640,AFT00640
6964,AFT00761,172,1,TRUE,100,AFT00903,00:00.0,00:00.0,AFT00640,AFT00640
6955,AFT00248,7,2,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00304
6263,AFT00833,93,1,TRUE,100,AFT00479,00:00.0,00:00.0,AFT00640,AFT00640
6951,AFT00764,43,0,TRUE,100,AFT00844,00:00.0,00:00.0,AFT00640,AFT00640
6950,AFT00726,180,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00640,AFT00640
5336,AFT00451,103,1,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00599
5937,AFT00633,136,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00628,AFT00640
5481,AFT00653,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5480,AFT00743,105,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00599
5475,AFT00746,7,2,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00599
5473,AFT00702,29,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00599
5457,AFT00566,70,1,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00599,AFT00640
5482,AFT00711,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5453,AFT00727,70,0,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00599,AFT00599
5474,AFT00512,28,-1,TRUE,100,AFT00538,00:00.0,00:00.0,AFT00599,AFT00599
5571,AFT00671,73,1,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00304,AFT00599
5650,AFT00509,13,1,TRUE,100,AFT00050,00:00.0,00:00.0,AFT00304,AFT00304
5495,AFT00457,7,2,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
5509,AFT00696,56,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
6240,AFT00827,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5651,AFT00696,74,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5484,AFT00484,45,0,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
5461,AFT00609,44,1,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00640
5645,AFT00670,122,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5652,AFT00385,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5657,AFT00749,7,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00599
5655,AFT00752,7,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00599
6232,AFT00801,152,0,TRUE,25,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
6193,AFT00822,141,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
5554,AFT00661,3,-100,TRUE,0,,00:00.0,00:00.0,,
5563,AFT00661,23,-100,TRUE,0,,00:00.0,00:00.0,,
5564,AFT00661,23,-100,TRUE,0,,00:00.0,00:00.0,,
6249,AFT00825,7,2,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
5491,AFT00595,25,4,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5968,AFT00581,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5587,AFT00661,117,-100,TRUE,0,,00:00.0,00:00.0,,
5588,AFT00661,117,-100,TRUE,0,,00:00.0,00:00.0,,
5589,AFT00661,117,-100,TRUE,0,,00:00.0,00:00.0,,
5590,AFT00661,117,-100,TRUE,0,,00:00.0,00:00.0,,
5591,AFT00661,117,-100,TRUE,0,,00:00.0,00:00.0,,
5489,AFT00661,111,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00599
5488,AFT00149,43,1,TRUE,100,AFTC0234,00:00.0,00:00.0,AFT00640,AFT00640
5497,AFTI0024,28,1,TRUE,100,AFT00538,00:00.0,00:00.0,AFT00599,AFT00599
6959,AFT00854,7,2,TRUE,100,AFT00930,00:00.0,00:00.0,AFT00304,AFT00304
6260,AFT00696,93,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6228,AFT00696,153,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5967,AFT00702,29,1,TRUE,100,AFT00320,00:00.0,00:00.0,AFT00599,AFT00599
5999,AFT00796,23,3,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
6945,AFTI0084,173,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00628
6947,AFTI0092,174,1,TRUE,100,AFT00633,00:00.0,00:00.0,AFT00628,AFT00628
6976,AFTI0109,178,0,TRUE,100,AFT00893,00:00.0,00:00.0,AFT00640,AFT00640
6924,AFT00963,9,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
6972,AFTI0120,178,0,TRUE,100,AFT00893,00:00.0,00:00.0,AFT00640,AFT00640
6944,AFT00729,174,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00640,AFT00640
6967,AFT00896,167,1,TRUE,100,AFT00320,00:00.0,00:00.0,AFT00628,AFT00628
6953,AFT00982,45,0,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
5628,AFTC0237,92,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5582,AFT00736,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5550,AFTI0049,116,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5976,AFTC0257,45,5,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
5583,AFT00238,110,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00640
5969,AFTC0247,93,-100,TRUE,0,,00:00.0,00:00.0,,
6903,AFTP0021,7,2,TRUE,100,AFT00903,00:00.0,00:00.0,AFT00628,AFT00599
5681,AFT00317,43,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5971,AFT00703,23,3,TRUE,100,AFT00571,00:00.0,00:00.0,AFT00599,AFT00599
5713,AFT00751,105,2,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00599
5693,AFT00754,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5708,AFT00688,126,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
6246,AFT00484,44,0,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00304
5690,AFT00619,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5699,AFT00643,125,5,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5692,AFT00430,125,5,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5927,AFT00746,140,5,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5683,AFT00750,7,2,TRUE,100,AFT00430,00:00.0,00:00.0,AFT00304,AFT00304
5703,AFT00757,43,-100,TRUE,0,,00:00.0,00:00.0,,
5704,AFT00757,43,-100,TRUE,0,,00:00.0,00:00.0,,
6268,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
6269,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
5965,AFT00757,19,0,TRUE,100,AFT00117,00:00.0,00:00.0,AFT00640,AFT00640
5710,AFT00619,126,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00304
5684,AFT00704,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
5687,AFT00724,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
5685,AFT00730,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
5678,AFT00605,44,5,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00304
6007,AFT00798,27,0,TRUE,100,AFT00555,00:00.0,00:00.0,AFT00599,AFT00640
5675,AFT00238,23,3,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00640
5677,AFT00580,32,5,TRUE,100,AFT00248,00:00.0,00:00.0,AFT00304,AFT00304
5712,AFT00757,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5676,AFT00657,23,3,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5688,AFTI0050,28,5,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00599,AFT00599
5637,AFTI0045,111,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00628
5638,AFTI0046,111,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00628
5641,AFTI0049,111,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00628
5654,AFT00748,120,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
5680,AFT00472,95,5,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5715,AFT00759,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5716,AFT00760,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5718,AFT00761,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5719,AFT00762,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5679,AFT00746,95,5,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6270,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
5711,AFT00757,43,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5698,AFT00740,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5709,AFT00368,126,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
5697,AFT00511,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
5707,AFT00716,114,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
5686,AFT00728,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
6271,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
5689,AFT00515,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5694,AFT00754,121,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5642,AFT00526,72,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
5993,AFT00789,109,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5498,AFT00512,28,1,TRUE,100,AFT00538,00:00.0,00:00.0,AFT00599,AFT00599
6272,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
6273,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
4536,AFT00492,19,1,TRUE,100,AFTU0018,00:00.0,00:00.0,AFT00640,AFT00640
5970,AFTC0247,93,-100,TRUE,0,,00:00.0,00:00.0,,
5722,AFTC0239,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5978,AFT00791,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5860,AFT00515,34,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
5730,AFT00628,128,1,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
5776,AFTI0063,32,5,TRUE,100,AFT00248,00:00.0,00:00.0,AFT00304,AFT00304
5983,AFT00464,43,5,TRUE,100,AFT00402,00:00.0,00:00.0,AFT00640,AFT00640
5972,AFT00665,123,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5979,AFT00691,133,5,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
5975,AFT00784,42,0,TRUE,100,AFT00627,00:00.0,00:00.0,AFT00628,AFT00599
6004,AFT00711,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5990,AFT00793,7,2,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
5795,AFTI0053,131,5,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00001,AFT00001
5777,AFT00764,43,1,TRUE,100,AFT00402,00:00.0,00:00.0,AFT00640,AFT00640
4329,AFTC0211,85,4,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
6003,AFT00647,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6971,AFTI0108,7,2,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
6839,AFTI0102,9,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
6965,AFT00308,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
6966,AFT00975,167,1,TRUE,100,AFT00320,00:00.0,00:00.0,AFT00628,AFT00628
6975,AFT00945,167,0,TRUE,100,AFT00320,00:00.0,00:00.0,AFT00628,AFT00628
6968,AFT00975,167,1,TRUE,100,AFT00320,00:00.0,00:00.0,AFT00628,AFT00628
6960,AFT00681,23,3,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
4328,AFT00669,85,4,FALSE,100,AFT00211,00:00.0,00:00.0,AFT00001,AFT00001
6258,AFT00619,136,0,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00628,AFT00599
6266,AFT00616,56,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5701,AFT00430,125,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5112,AFT00698,44,1,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00640
5702,AFT00750,125,0,TRUE,100,AFT00430,00:00.0,00:00.0,AFT00304,AFT00304
5791,AFTI0056,131,5,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00001,AFT00001
5798,AFTC0241,105,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5775,AFTI0061,103,5,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00304
6002,AFT00696,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6252,AFT00830,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
6961,AFT00901,45,1,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
6962,AFT00679,7,2,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
5889,AFT00768,85,4,TRUE,100,AFT00652,00:00.0,00:00.0,AFT00001,AFT00001
4324,AFT00640,8,4,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
5853,AFTI0058,111,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00640
5787,AFTC0239,131,5,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00001,AFT00599
5797,AFTI0059,131,5,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00001,AFT00001
5736,AFT00748,95,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6978,AFT00911,171,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
5723,AFT00765,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
5728,AFT00238,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00640
5398,AFT00664,45,1,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00640
6001,AFTI0067,141,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
6016,AFT00799,136,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
6029,AFT00562,128,0,TRUE,30,AFT00599,00:00.0,00:00.0,AFT00628,AFT00599
5720,AFT00763,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
5746,AFTC0242,28,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
5741,AFT00763,112,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
6979,AFTI00134,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
5725,AFT00696,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
4587,AFT00537,44,1,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00304
5755,AFTC0244,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
6981,AFT00986,173,1,TRUE,100,AFT00843,00:00.0,00:00.0,AFT00640,AFT00640
5169,AFT00316,90,1,TRUE,100,AFT00858,00:00.0,00:00.0,AFT00858,AFT00628
4595,AFT00546,44,1,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00304
5753,AFTC0240,9,5,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00599,AFT00599
4841,AFT00676,43,0,TRUE,100,AFT00402,00:00.0,00:00.0,AFT00640,AFT00640
6022,AFT00801,141,5,TRUE,50,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
6024,AFT00802,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5758,AFT00670,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5973,AFT00616,123,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6000,AFT00795,7,2,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
5772,AFT00729,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5752,AFT00767,128,0,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5754,AFTC0240,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
6020,AFTI0062,141,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
6014,AFT00675,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
6274,AFT00803,43,-100,TRUE,0,,00:00.0,00:00.0,,
5756,AFTC0244,9,5,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00599,AFT00599
5763,AFT00330,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5761,AFT00695,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5724,AFT00647,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5762,AFT00618,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5732,AFT00740,128,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5742,AFT00696,129,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5771,AFT00595,121,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5770,AFT00633,105,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5179,AFT00656,19,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5821,AFT00748,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5726,AFT00385,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6223,AFT00755,28,0,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
5788,AFTI0052,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00640
5781,AFT00751,110,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5790,AFTI0056,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
5792,AFTI0054,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
5778,AFTI0062,28,5,TRUE,100,AFT00358,00:00.0,00:00.0,AFT00599,AFT00599
5811,AFT00772,128,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5794,AFTI0053,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
5470,AFT00469,28,1,TRUE,100,AFT00538,00:00.0,00:00.0,AFT00599,AFT00599
6026,AFTC0267,128,0,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5799,AFTI0058,132,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00640
6028,AFT00562,28,0,TRUE,70,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5800,AFTC0242,131,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00304
5982,AFT00791,19,5,TRUE,100,AFT00117,00:00.0,00:00.0,AFT00640,AFT00640
5784,AFT00368,9,5,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5783,AFT00729,9,5,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
6980,AFT00984,7,2,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
4323,AFT00622,85,4,TRUE,100,AFT00211,00:00.0,00:00.0,AFT00001,AFT00001
5822,AFT00362,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5780,AFT00515,128,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5809,AFT00769,128,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5786,AFT00716,9,5,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00599,AFT00599
5815,AFT00767,128,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5785,AFT00511,134,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5810,AFT00770,9,5,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00599,AFT00599
5814,AFT00515,128,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
6012,AFT00798,27,1,TRUE,100,AFT00555,00:00.0,00:00.0,AFT00599,AFT00640
5477,AFT00613,29,0,TRUE,100,AFT00320,00:00.0,00:00.0,AFT00599,AFT00640
6005,AFT00765,133,5,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
5813,AFT00526,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
6017,AFT00800,20,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
6025,AFT00803,7,2,TRUE,100,AFTC0265,00:00.0,00:00.0,AFT00640,AFT00599
5980,AFT00591,13,2,TRUE,100,AFT00050,00:00.0,00:00.0,AFT00304,AFT00304
5991,AFTC0264,24,5,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
6277,AFT00754,134,0,TRUE,100,AFTC0265,00:00.0,00:00.0,AFT00628,AFT00599
5992,AFTC0265,134,1,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00628,AFT00599
6284,AFT00387,45,5,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00304,AFT00304
5782,AFT00385,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5796,AFTI0059,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00001
4423,AFT00358,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
4745,AFT00630,33,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4456,AFT00395,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
4406,AFT00320,29,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00599
6213,AFT00672,136,1,TRUE,100,AFT00843,00:00.0,00:00.0,AFT00628,AFT00640
6212,AFT00461,136,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
